130,MH6092432/2016-17/33517792,7.93000 MAl ,0.48000 N   ,,0.81000 H ,,573.00000 H ,1.75000 VL,433.00000 H ,3.58000 D,0.30000 D,3.48000 D,,1.53000 S,13.18000 S,
131,MH6092432/2016-17/33518728,8.00000 MAl ,0.38000 N   ,,0.81000 H ,,573.00000 H ,10.08000 M ,612.00000 H ,2.55000 D,0.28000 D,1.10000 D,,1.55000 S,10.36000 S,
132,MH6092432/2016-17/33519940,8.02000 MAl ,0.69000 N   ,,0.95000 H ,,668.00000 H ,5.70000 L ,623.00000 H ,2.90000 D,0.26000 D,3.32000 D,,1.55000 S,11.29000 S,
133,MH6092432/2016-17/33528032,7.60000 MAl ,0.28000 N   ,,0.68000 M ,,477.00000 M ,7.89000 L ,876.00000 VH,3.98000 D,0.35000 D,2.41000 D,,1.43000 S,13.38000 S,
134,MH6092432/2016-17/33528656,7.40000 MAl ,0.33000 N   ,,0.95000 H ,,668.00000 H ,0.21000 VL,591.00000 H ,3.63000 D,0.29000 D,4.79000 S,,6.43000 S,11.25000 S,
135,MH6092432/2016-17/33529360,7.34000 MAl ,0.36000 N   ,,0.68000 M ,,477.00000 M ,0.65000 VL,391.00000 H ,2.90000 D,0.34000 D,4.58000 S,,6.08000 S,12.49000 S,
136,MH6092432/2016-17/33529682,7.10000 MAl ,0.27000 N   ,,0.81000 H ,,573.00000 H ,0.65000 VL,570.00000 H ,2.81000 D,0.28000 D,4.85000 S,,5.33000 S,13.68000 S,
137,MH6092432/2016-17/33531861,7.70000 MAl ,0.60000 N   ,,1.00000 H ,,700.00000 H ,10.52000 M ,359.00000 H ,6.68000 D,0.56000 D,4.69000 S,,2.08000 S,11.36000 S,
138,MH6092432/2016-17/33560994,7.60000 MAl ,0.40000 N   ,,0.57000 M ,,400.00000 M ,8.33000 L ,253.00000 M ,5.44000 D,0.38000 D,3.33000 D,,1.46000 S,10.28000 S,
139,MH6092432/2016-17/33561581,7.50000 MAl ,0.30000 N   ,,0.71000 M ,,500.00000 M ,12.49000 M ,285.00000 M ,5.58000 D,0.42000 D,4.29000 D,,2.63000 S,12.29000 S,
140,MH6092432/2016-17/33561973,7.70000 MAl ,0.49000 N   ,,0.71000 M ,,500.00000 M ,9.86000 L ,370.00000 H ,4.51000 D,0.53000 D,2.43000 D,,1.66000 S,12.32000 S,
141,MH6092432/2016-17/33562493,7.78000 MAl ,0.40000 N   ,,0.85000 H ,,600.00000 H ,6.35000 L ,317.00000 M ,5.45000 D,0.44000 D,3.27000 D,,1.90000 S,12.40000 S,
142,MH6092432/2016-17/33563063,7.80000 MAl ,0.46000 N   ,,0.57000 M ,,400.00000 M ,5.92000 L ,306.00000 M ,5.45000 D,0.49000 D,3.55000 D,,1.54000 S,12.32000 S,
143,MH6092432/2016-17/33563404,7.49000 MAl ,0.48000 N   ,,0.57000 M ,,400.00000 M ,5.26000 L ,380.00000 H ,5.44000 D,0.15000 D,2.11000 D,,1.53000 S,12.42000 S,
144,MH6092432/2016-17/33563850,7.72000 MAl ,0.47000 N   ,,0.85000 H ,,600.00000 H ,4.16000 VL,201.00000 M ,6.05000 D,0.51000 D,3.07000 D,,1.75000 S,12.50000 S,
145,MH6092432/2016-17/33564615,7.82000 MAl ,0.40000 N   ,,0.57000 M ,,400.00000 M ,8.99000 L ,317.00000 M ,5.61000 D,0.40000 D,3.33000 D,,1.84000 S,12.64000 S,
146,MH6092432/2016-17/33564978,7.80000 MAl ,0.50000 N   ,,0.71000 M ,,500.00000 M ,8.11000 L ,306.00000 M ,5.75000 D,0.48000 D,3.15000 D,,0.04000 D,10.81000 S,
147,MH6092432/2016-17/33565075,7.90000 MAl ,0.49000 N   ,,0.85000 H ,,600.00000 H ,4.60000 VL,391.00000 H ,5.58000 D,0.42000 D,3.65000 D,,2.11000 S,11.20000 S,
148,MH6092432/2016-17/33565489,7.60000 MAl ,0.44000 N   ,,0.71000 M ,,500.00000 M ,4.16000 VL,285.00000 M ,5.93000 D,0.40000 D,3.52000 D,,1.96000 S,10.80000 S,
149,MH6092432/2016-17/33565593,7.65000 MAl ,0.39000 N   ,,0.71000 M ,,500.00000 M ,8.77000 L ,243.00000 M ,5.09000 D,0.44000 D,4.12000 D,,2.33000 S,14.18000 S,
150,MH6092432/2016-17/33707113,7.80000 MAl ,0.62000 N   ,,0.57000 M ,,400.00000 M ,5.92000 L ,211.00000 M ,5.96000 D,0.23000 D,2.85000 D,,0.42000 S,12.33000 S,
151,MH6092432/2016-17/33707320,7.72000 MAl ,0.40000 N   ,,0.57000 M ,,400.00000 M ,3.28000 VL,327.00000 M ,5.44000 D,0.26000 D,3.03000 D,,1.22000 S,13.55000 S,
152,MH6092432/2016-17/33707733,7.80000 MAl ,0.44000 N   ,,0.85000 H ,,600.00000 H ,2.19000 VL,306.00000 M ,5.47000 D,0.35000 D,3.69000 D,,1.74000 S,17.49000 S,
153,MH6092432/2016-17/33707840,7.89000 MAl ,0.46000 N   ,,0.57000 M ,,400.00000 M ,5.92000 L ,190.00000 M ,5.46000 D,0.40000 D,5.07000 S,,2.04000 S,13.63000 S,
154,MH6092432/2016-17/33709528,7.80000 MAl ,0.62000 N   ,,1.14000 VH,,800.00000 VH,2.41000 VL,317.00000 M ,6.85000 D,0.67000 S,1.73000 D,,2.18000 S,12.46000 S,
155,MH6092432/2016-17/33710256,7.85000 MAl ,0.49000 N   ,,0.57000 M ,,400.00000 M ,6.79000 L ,401.00000 H ,5.58000 D,0.38000 D,2.02000 D,,1.68000 S,10.37000 S,
156,MH6092432/2016-17/33711316,7.82000 MAl ,0.44000 N   ,,0.57000 M ,,400.00000 M ,9.64000 L ,465.00000 H ,3.48000 D,0.41000 D,2.69000 D,,1.99000 S,12.56000 S,
157,MH6092432/2016-17/33711867,7.83000 MAl ,0.38000 N   ,,0.57000 M ,,400.00000 M ,1074.00000 VH,211.00000 M ,4.47000 D,0.43000 D,2.96000 D,,1.93000 S,11.46000 S,
158,MH6092432/2016-17/33712016,7.60000 MAl ,0.98000 N   ,,0.71000 M ,,500.00000 M ,12.06000 M ,391.00000 H ,5.03000 D,0.40000 D,3.03000 D,,1.74000 S,10.52000 S,
159,MH6092432/2016-17/33712623,7.72000 MAl ,0.90000 N   ,,0.71000 M ,,500.00000 M ,11.18000 M ,264.00000 M ,5.10000 D,0.47000 D,3.31000 D,,2.14000 S,11.76000 S,
160,MH6092432/2016-17/33713183,7.30000 MAl ,0.49000 N   ,,0.85000 H ,,600.00000 H ,11.40000 M ,232.00000 M ,4.03000 D,0.43000 D,3.15000 D,,2.06000 S,10.66000 S,
161,MH6092432/2016-17/33713670,7.72000 MAl ,0.50000 N   ,,0.71000 M ,,500.00000 M ,10.96000 M ,528.00000 H ,6.72000 D,0.66000 S,5.47000 S,,2.90000 S,12.81000 S,
162,MH6092432/2016-17/33713969,7.79000 MAl ,0.44000 N   ,,0.57000 M ,,400.00000 M ,9.21000 L ,253.00000 M ,5.18000 D,0.63000 S,4.90000 S,,2.53000 S,11.62000 S,
163,MH6092432/2016-17/33714424,7.49000 MAl ,0.43000 N   ,,0.85000 H ,,600.00000 H ,8.33000 L ,327.00000 M ,4.70000 D,0.56000 D,3.80000 D,,2.18000 S,10.58000 S,
164,MH6092432/2016-17/33715329,7.50000 MAl ,0.40000 N   ,,1.14000 VH,,800.00000 VH,3.28000 VL,370.00000 H ,6.75000 D,0.68000 S,2.45000 D,,2.48000 S,13.11000 S,
165,MH6092432/2016-17/33716360,7.77000 MAl ,0.44000 N   ,,1.28000 VH,,900.00000 VH,3.50000 VL,327.00000 M ,5.99000 D,0.57000 D,2.82000 D,,2.14000 S,10.64000 S,
166,MH6092432/2016-17/33716885,7.60000 MAl ,0.50000 N   ,,1.14000 VH,,800.00000 VH,6.14000 L ,116.00000 L ,4.12000 D,0.44000 D,1.59000 D,,1.52000 S,14.81000 S,
167,MH6092432/2016-17/33717673,7.60000 MAl ,0.40000 N   ,,0.71000 M ,,500.00000 M ,8.55000 L ,338.00000 H ,4.37000 D,0.54000 D,7.37000 S,,4.88000 S,11.90000 S,
,Total No Ahamadpur,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 164
SlAl - 0
",L-  0,,"L - 44
VL - 2 
M - 72
H - 34
VH - 15",,"L - 24
VL - 2
M - 94
H - 32
VH - 15","L - 58
VL - 98 
M - 10
H - 0
VH - 1","L - 3
VL - 0 
M - 72
H - 84
VH - 8","S - 0
D - 167","S - 9
D - 158","S - 32
D - 135
",,"S - 165 
D - 2
","S - 165
D - 0
","S - 0
D - 0
"
,Village: AJANI KH,,,,,,,,,,,,,,,
168,MH560390/2016-17/27522946,7.00000 N   ,1.00000 N   ,,1.29000 VH,,900.00000 VH,6.14000 L ,444.00000 H ,4.03000 D,0.34000 D,3.48000 D,,1.88000 S,9.64000 S,
169,MH560390/2016-17/27524434,7.10000 MAl ,1.00000 N   ,,0.86000 H ,,600.00000 H ,3.28000 VL,422.00000 H ,4.02000 D,0.28000 D,3.56000 D,,2.50000 S,10.38000 S,
170,MH560390/2016-17/27553679,7.20000 MAl ,1.00000 N   ,,0.71000 M ,,500.00000 M ,3.50000 VL,486.00000 H ,5.01000 D,0.45000 D,3.33000 D,,2.08000 S,10.58000 S,
171,MH560390/2016-17/27555251,7.30000 MAl ,1.20000 N   ,,0.57000 M ,,400.00000 M ,4.16000 VL,327.00000 M ,4.38000 D,0.28000 D,2.68000 D,,1.72000 S,10.35000 S,
172,MH560390/2016-17/27556111,7.40000 MAl ,1.20000 N   ,,0.86000 H ,,600.00000 H ,5.48000 L ,370.00000 H ,4.81000 D,0.33000 D,3.75000 D,,2.05000 S,11.95000 S,
173,MH560390/2016-17/27557361,7.30000 MAl ,1.00000 N   ,,0.57000 M ,,400.00000 M ,4.60000 VL,359.00000 H ,3.64000 D,0.49000 D,3.58000 D,,1.98000 S,10.11000 S,
174,MH560390/2016-17/27557966,7.20000 MAl ,1.00000 N   ,,0.43000 L ,,300.00000 M ,3.94000 VL,422.00000 H ,4.15000 D,0.54000 D,2.70000 D,,1.81000 S,10.48000 S,
175,MH560390/2016-17/27559150,7.29000 MAl ,0.98000 N   ,,0.43000 L ,,300.00000 M ,6.14000 L ,338.00000 H ,4.63000 D,0.38000 D,3.76000 D,,1.63000 S,10.96000 S,
176,MH560390/2016-17/27560325,7.95000 MAl ,1.00000 N   ,,0.57000 M ,,400.00000 M ,6.57000 L ,306.00000 M ,4.85000 D,0.35000 D,2.80000 D,,1.99000 S,11.29000 S,
177,MH560390/2016-17/27566144,7.84000 MAl ,0.98000 N   ,,0.57000 M ,,400.00000 M ,7.67000 L ,391.00000 H ,4.83000 D,0.48000 D,3.76000 D,,1.94000 S,10.81000 S,
178,MH560390/2016-17/27567149,7.80000 MAl ,0.90000 N   ,,1.00000 H ,,700.00000 H ,8.99000 L ,327.00000 M ,5.01000 D,0.40000 D,3.64000 D,,1.84000 S,12.37000 S,
179,MH560390/2016-17/27596258,7.81000 MAl ,0.98000 N   ,,0.43000 L ,,300.00000 M ,10.75000 M ,370.00000 H ,4.83000 D,0.53000 D,4.28000 D,,2.08000 S,11.88000 S,
180,MH560390/2016-17/27634581,7.98000 MAl ,0.62000 N   ,,0.71000 M ,,500.00000 M ,10.96000 M ,348.00000 H ,3.93000 D,0.49000 D,3.22000 D,,1.89000 S,11.96000 S,
181,MH560390/2016-17/27666368,7.95000 MAl ,0.66000 N   ,,0.71000 M ,,500.00000 M ,12.06000 M ,296.00000 M ,2.65000 D,0.56000 D,3.49000 D,,1.89000 S,10.25000 S,
182,MH560390/2016-17/27926986,7.20000 MAl ,0.72000 N   ,,0.57000 M ,,400.00000 M ,4.60000 VL,317.00000 M ,2.78000 D,0.33000 D,3.57000 D,,1.90000 S,13.90000 S,
183,MH560390/2016-17/27978843,7.87000 MAl ,0.90000 N   ,,0.43000 L ,,300.00000 M ,9.89000 L ,285.00000 M ,4.13000 D,0.46000 D,2.81000 D,,1.97000 S,10.76000 S,
184,MH560390/2016-17/27979860,7.62000 MAl ,0.98000 N   ,,0.71000 M ,,500.00000 M ,13.16000 M ,370.00000 H ,4.57000 D,0.34000 D,3.76000 D,,1.67000 S,14.38000 S,
185,MH560390/2016-17/27980641,7.68000 MAl ,0.62000 N   ,,0.71000 M ,,500.00000 M ,10.75000 M ,327.00000 M ,4.81000 D,0.39000 D,2.60000 D,,1.41000 S,10.62000 S,
186,MH560390/2016-17/27982187,7.64000 MAl ,0.70000 N   ,,0.71000 M ,,500.00000 M ,11.18000 M ,285.00000 M ,4.95000 D,0.45000 D,3.63000 D,,1.54000 S,9.67000 S,
187,MH560390/2016-17/27982978,7.75000 MAl ,0.79000 N   ,,0.86000 H ,,600.00000 H ,5.26000 L ,348.00000 H ,5.14000 D,0.56000 D,3.54000 D,,1.05000 S,12.16000 S,
188,MH560390/2016-17/27984002,7.79000 MAl ,0.89000 N   ,,0.71000 M ,,500.00000 M ,3.94000 VL,137.00000 L ,5.31000 D,0.68000 S,3.52000 D,,1.81000 S,10.29000 S,
189,MH560390/2016-17/27984615,7.84000 MAl ,0.70000 N   ,,1.00000 H ,,700.00000 H ,4.16000 VL,264.00000 M ,5.36000 D,0.50000 D,3.09000 D,,1.75000 S,10.55000 S,
190,MH560390/2016-17/27985201,7.75000 MAl ,0.92000 N   ,,0.86000 H ,,600.00000 H ,2.41000 VL,285.00000 M ,4.85000 D,0.35000 D,3.81000 D,,1.77000 S,13.28000 S,
191,MH560390/2016-17/27986302,7.71000 MAl ,0.96000 N   ,,0.71000 M ,,500.00000 M ,4.38000 VL,317.00000 M ,5.36000 D,0.63000 S,3.44000 D,,1.48000 S,12.61000 S,
192,MH560390/2016-17/27988112,7.39000 MAl ,0.92000 N   ,,1.00000 H ,,700.00000 H ,9.64000 L ,306.00000 M ,4.86000 D,0.38000 D,3.56000 D,,1.35000 S,10.70000 S,
193,MH560390/2016-17/27990133,7.48000 MAl ,0.66000 N   ,,0.86000 H ,,600.00000 H ,3.28000 VL,338.00000 H ,6.02000 D,0.49000 D,3.45000 D,,1.59000 S,13.96000 S,
194,MH560390/2016-17/27991661,7.66000 MAl ,0.62000 N   ,,0.57000 M ,,400.00000 M ,1.97000 VL,380.00000 H ,4.81000 D,0.28000 D,2.30000 D,,1.28000 S,13.22000 S,
195,MH560390/2016-17/27992694,7.67000 MAl ,0.82000 N   ,,1.00000 H ,,700.00000 H ,8.77000 L ,433.00000 H ,3.64000 D,0.54000 D,3.14000 D,,1.35000 S,10.10000 S,
196,MH560390/2016-17/27994235,7.68000 MAl ,0.86000 N   ,,0.71000 M ,,500.00000 M ,10.75000 M ,454.00000 H ,4.95000 D,0.66000 S,3.78000 D,,1.19000 S,11.98000 S,
197,MH560390/2016-17/27995576,7.67000 MAl ,0.78000 N   ,,0.57000 M ,,400.00000 M ,3.50000 VL,517.00000 H ,5.07000 D,0.32000 D,3.25000 D,,1.37000 S,13.15000 S,
198,MH560390/2016-17/27997057,7.67000 MAl ,0.92000 N   ,,0.71000 M ,,500.00000 M ,7.23000 L ,285.00000 M ,5.19000 D,0.56000 D,2.81000 D,,1.55000 S,10.44000 S,
199,MH560390/2016-17/27998145,7.80000 MAl ,0.98000 N   ,,0.57000 M ,,400.00000 M ,3.94000 VL,275.00000 M ,5.21000 D,0.48000 D,3.29000 D,,1.39000 S,12.58000 S,
200,MH560390/2016-17/27999972,7.68000 MAl ,0.71000 N   ,,0.71000 M ,,500.00000 M ,2.41000 VL,338.00000 H ,4.13000 D,0.42000 D,3.31000 D,,1.19000 S,10.65000 S,
201,MH560390/2016-17/28001318,7.77000 MAl ,0.72000 N   ,,0.57000 M ,,400.00000 M ,5.48000 L ,285.00000 M ,3.98000 D,0.58000 D,2.66000 D,,1.09000 S,12.02000 S,
202,MH560390/2016-17/28002739,7.99000 MAl ,0.70000 N   ,,0.71000 M ,,500.00000 M ,2.41000 VL,348.00000 H ,4.20000 D,0.63000 S,3.18000 D,,1.60000 S,11.69000 S,
203,MH560390/2016-17/35252206,8.00000 MAl ,0.70000 N   ,,0.42000 L ,,300.00000 M ,9.64000 L ,275.00000 M ,5.16000 D,0.46000 D,3.62000 D,,2.79000 S,9.66000 S,
204,MH560390/2016-17/35253046,8.02000 MAl ,0.46000 N   ,,0.28000 L ,,200.00000 L ,4.60000 VL,243.00000 M ,4.99000 D,0.50000 D,4.77000 S,,2.80000 S,9.12000 S,
205,MH560390/2016-17/35254112,8.07000 MAl ,0.48000 N   ,,0.57000 M ,,400.00000 M ,9.42000 L ,338.00000 H ,5.14000 D,0.52000 D,3.86000 D,,2.22000 S,8.42000 S,
206,MH560390/2016-17/35254792,7.98000 MAl ,0.44000 N   ,,0.71000 M ,,500.00000 M ,3.50000 VL,444.00000 H ,5.04000 D,0.34000 D,3.90000 D,,3.46000 S,9.80000 S,
207,MH560390/2016-17/35255787,7.62000 MAl ,0.32000 N   ,,0.85000 H ,,600.00000 H ,5.48000 L ,465.00000 H ,5.14000 D,0.29000 D,3.64000 D,,2.77000 S,8.97000 S,
208,MH560390/2016-17/35256830,7.70000 MAl ,0.60000 N   ,,1.00000 H ,,700.00000 H ,3.94000 VL,475.00000 H ,5.35000 D,0.54000 D,3.32000 D,,2.63000 S,8.72000 S,
209,MH560390/2016-17/35257728,8.00000 MAl ,0.50000 N   ,,0.57000 M ,,400.00000 M ,4.16000 VL,486.00000 H ,5.16000 D,0.37000 D,2.95000 D,,2.78000 S,9.33000 S,
210,MH560390/2016-17/35258823,8.04000 MAl ,0.45000 N   ,,0.42000 L ,,300.00000 M ,0.21000 VL,496.00000 H ,5.14000 D,0.51000 D,3.11000 D,,3.05000 S,8.18000 S,
211,MH560390/2016-17/35259663,8.02000 MAl ,0.44000 N   ,,0.28000 L ,,200.00000 L ,5.48000 L ,560.00000 H ,4.81000 D,0.47000 D,3.28000 D,,2.62000 S,9.48000 S,
212,MH560390/2016-17/35262315,8.00000 MAl ,0.42000 N   ,,0.57000 M ,,400.00000 M ,6.35000 L ,781.00000 VH,4.71000 D,0.30000 D,4.48000 D,,2.49000 S,8.90000 S,
213,MH560390/2016-17/35263167,7.98000 MAl ,0.40000 N   ,,0.71000 M ,,500.00000 M ,7.67000 L ,781.00000 VH,5.35000 D,0.35000 D,3.11000 D,,2.56000 S,9.15000 S,
214,MH560390/2016-17/35263875,7.70000 MAl ,0.44000 N   ,,0.57000 M ,,400.00000 M ,8.55000 L ,623.00000 H ,5.16000 D,0.49000 D,3.40000 D,,2.83000 S,9.55000 S,
215,MH560390/2016-17/35264648,7.72000 MAl ,0.70000 N   ,,0.28000 L ,,200.00000 L ,9.21000 L ,697.00000 VH,5.15000 D,0.53000 D,3.26000 D,,2.18000 S,8.68000 S,
216,MH560390/2016-17/35265228,7.82000 MAl ,0.62000 N   ,,0.50000 L ,,350.00000 M ,5.92000 L ,612.00000 H ,5.04000 D,0.36000 D,2.18000 D,,2.33000 S,9.73000 S,
217,MH560390/2016-17/35266665,7.70000 MAl ,0.90000 N   ,,0.42000 L ,,300.00000 M ,6.14000 L ,401.00000 H ,5.06000 D,0.48000 D,3.70000 D,,2.86000 S,8.21000 S,
,Total No Ajani Kh,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 1
MAl - 49
SlAl - 0
",L-  0,,"L - 11
VL - 0 
M - 27
H - 11
VH - 1",,"L - 3
VL - 0
M - 35
H - 11
VH - 1","L - 22
VL - 21 
M - 7
H - 0
VH - 0","L - 1
VL - 0 
M - 17
H - 29
VH - 3","S - 0
D - 50","S - 4
D - 46","S - 1
D - 49
",,"S - 50 
D - 0
","S - 50
D - 0
","S - 0
D - 0
"
,Village: ANANDWADI,,,,,,,,,,,,,,,
218,MH560408/2016-17/23545643,8.20000 MAl ,0.20000 N   ,,0.78000 H ,,548.00000 M ,4.16000 VL,465.00000 H ,1.68000 D,0.25000 D,3.98000 D,,3.83000 S,19.40000 S,
219,MH560408/2016-17/23548643,8.29000 MAl ,0.26000 N   ,,0.78000 H ,,548.00000 M ,1.09000 VL,391.00000 H ,1.21000 D,0.20000 D,3.50000 D,,3.21000 S,19.20000 S,
220,MH560408/2016-17/23551195,8.22000 MAl ,0.19000 N   ,,1.04000 VH,,730.00000 VH,3.94000 VL,444.00000 H ,1.71000 D,0.25000 D,3.28000 D,,4.71000 S,19.34000 S,
221,MH560408/2016-17/23552728,8.20000 MAl ,0.25000 N   ,,0.78000 H ,,548.00000 M ,6.79000 L ,444.00000 H ,2.24000 D,0.19000 D,3.44000 D,,3.96000 S,19.44000 S,
222,MH560408/2016-17/23556109,8.62000 SlAl,0.16000 N   ,,0.78000 H ,,548.00000 M ,4.38000 VL,422.00000 H ,2.85000 D,0.22000 D,3.95000 D,,3.91000 S,19.40000 S,
223,MH560408/2016-17/23557647,8.40000 MAl ,0.14000 N   ,,0.91000 H ,,639.00000 H ,3.07000 VL,401.00000 H ,1.56000 D,0.31000 D,3.68000 D,,3.73000 S,19.64000 S,
224,MH560408/2016-17/23561694,8.26000 MAl ,0.32000 N   ,,0.65000 M ,,457.00000 M ,6.35000 L ,3.80000 VL,1.47000 D,0.15000 D,3.99000 D,,3.68000 S,14.53000 S,
225,MH560408/2016-17/23586803,,0.40000 N   ,,0.52000 M ,,365.00000 M ,3.72000 VL,222.00000 M ,2.46000 D,0.19000 D,3.82000 D,,3.50000 S,16.21000 S,
226,MH560408/2016-17/23588080,8.83000 SlAl,0.26000 N   ,,0.39000 L ,,274.00000 L ,6.35000 L ,127.00000 L ,2.32000 D,0.21000 D,3.29000 D,,3.44000 S,19.62000 S,
227,MH560408/2016-17/23589019,8.36000 MAl ,0.53000 N   ,,0.91000 H ,,639.00000 H ,0.65000 VL,422.00000 H ,2.26000 D,0.23000 D,3.35000 D,,3.26000 S,19.29000 S,
228,MH560408/2016-17/23595117,8.46000 MAl ,0.57000 N   ,,0.78000 H ,,547.00000 M ,4.16000 VL,275.00000 M ,1.48000 D,0.29000 D,3.50000 D,,3.20000 S,19.25000 S,
229,MH560409/2016-17/23531863,8.03000 MAl ,0.17000 N   ,,0.65000 M ,,457.00000 M ,3.94000 VL,296.00000 M ,3.16000 D,0.28000 D,3.82000 D,,3.76000 S,19.61000 S,
230,MH560409/2016-17/23533000,8.00000 MAl ,0.20000 N   ,,0.52000 M ,,365.00000 M ,1.31000 VL,327.00000 M ,2.20000 D,0.26000 D,3.91000 D,,3.90000 S,19.56000 S,
231,MH560409/2016-17/23533838,8.20000 MAl ,0.31000 N   ,,1.04000 VH,,730.00000 VH,2.19000 VL,465.00000 H ,1.23000 D,0.28000 D,3.54000 D,,3.78000 S,19.55000 S,
232,MH560409/2016-17/23535038,8.20000 MAl ,0.25000 N   ,,0.91000 H ,,639.00000 H ,5.92000 L ,433.00000 H ,1.45000 D,0.17000 D,3.95000 D,,3.66000 S,19.51000 S,
233,MH560409/2016-17/23536036,8.16000 MAl ,0.59000 N   ,,0.65000 M ,,456.00000 M ,4.16000 VL,422.00000 H ,1.32000 D,0.18000 D,3.34000 D,,3.18000 S,19.48000 S,
234,MH560409/2016-17/23537074,8.30000 MAl ,0.18000 N   ,,0.65000 M ,,456.00000 M ,2.63000 VL,391.00000 H ,1.35000 D,0.23000 D,3.41000 D,,3.25000 S,19.29000 S,
235,MH560409/2016-17/23590615,8.40000 MAl ,0.18000 N   ,,0.78000 H ,,548.00000 M ,6.79000 L ,338.00000 H ,1.93000 D,0.27000 D,3.56000 D,,3.51000 S,19.68000 S,
,Total No Anandwadi,"AS - 0
SrAc - 0
HAc - 0
MAc - 0
SlAc - 0
N - 0
MAl - 15
SlAl - 2
",L-  0,,"L - 1
VL - 0 
M - 6
H - 9
VH - 2",,"L - 1
VL - 0
M - 12
H - 3
VH - 2","L - 5
VL - 13 
M - 0
H - 0
VH - 0","L - 1
VL - 1 
M - 4
H - 12
VH - 0","S - 0
D - 18","S - 0
D - 18","S - 0
D - 18
",,"S - 18 
D - 0
","S - 18
D - 0
","S - 0
D - 0
"
,Village: ANDHORI.,,,,,,,,,,,,,,,
236,MH560297/2015-16/45529710,7.10000 MAl ,0.20000 N   ,,0.24000 VL,,0.00000 VL,9.64902 L ,485.83000 H ,0.00000 D,0.22000 D,1.17000 D,,1.18000 S,8.54000 S,0.00000 D
237,MH560297/2015-16/45529713,7.55000 MAl ,0.19000 N   ,,0.45000 L ,,0.00000 VL,6.53502 L ,506.96000 H ,0.00000 D,0.21000 D,1.30000 D,,1.13000 S,8.97000 S,0.00000 D
238,MH560297/2015-16/45529716,7.00000 N   ,0.13000 N   ,,0.24000 VL,,0.00000 VL,11.62269 M ,306.29000 M ,0.00000 D,0.21000 D,1.22000 D,,1.11000 S,8.54000 S,0.00000 D
239,MH560297/2015-16/45529719,,0.16000 N   ,,0.30000 L ,,0.00000 VL,4.38592 VL,528.08000 H ,0.00000 D,0.22000 D,1.45000 D,,1.25000 S,6.65000 S,0.00000 D
240,MH560297/2015-16/45529722,6.47000 MAc ,0.17000 N   ,,0.45000 L ,,0.00000 VL,5.71200 L ,517.52000 H ,0.00000 D,0.23000 D,0.25000 D,,1.30000 S,9.22000 S,0.00000 D
241,MH560297/2015-16/45529726,6.85000 SlAc,0.22000 N   ,,0.60000 M ,,0.00000 VL,3.07014 VL,834.37000 VH,0.00000 D,0.22000 D,1.28000 D,,1.56000 S,9.61000 S,0.00000 D
242,MH560297/2015-16/45529729,6.65000 SlAc,0.20000 N   ,,0.48000 L ,,0.00000 VL,10.52621 M ,675.94000 VH,0.00000 D,0.21000 D,1.18000 D,,1.32000 S,8.81000 S,0.00000 D
243,MH560297/2015-16/45529734,,0.38000 N   ,,0.27000 L ,,0.00000 VL,9.64902 L ,612.57000 H ,0.00000 D,0.22000 D,1.06000 D,,1.08000 S,8.06000 S,0.00000 D
244,MH560297/2015-16/45529738,6.85000 SlAc,0.15000 N   ,,0.60000 M ,,0.00000 VL,20.39453 M ,580.89000 H ,0.00000 D,0.23000 D,1.07000 D,,1.34000 S,8.75000 S,0.00000 D
245,MH560297/2015-16/45529741,6.76000 SlAc,0.14000 N   ,,0.45000 L ,,0.00000 VL,21.05242 M ,517.52000 H ,0.00000 D,0.25000 D,1.30000 D,,1.32000 S,9.21000 S,0.00000 D
246,MH560297/2015-16/45529744,,0.17000 N   ,,0.30000 L ,,0.00000 VL,16.66649 M ,654.82000 H ,0.00000 D,0.18000 D,1.20000 D,,1.43000 S,8.44000 S,0.00000 D
247,MH560297/2015-16/45529748,6.71000 SlAc,0.75000 N   ,,0.30000 L ,,0.00000 VL,5.70170 L ,549.20000 H ,0.00000 D,0.21000 D,1.13000 D,,1.12000 S,8.50000 S,0.00000 D
248,MH560297/2015-16/45529751,6.81000 SlAc,0.16000 N   ,,0.45000 L ,,0.00000 VL,2.19296 VL,580.89000 H ,0.00000 D,0.22000 D,1.13000 D,,1.40000 S,9.16000 S,0.00000 D
249,MH560297/2015-16/45529756,6.73000 SlAc,0.13000 N   ,,0.42000 L ,,0.00000 VL,8.33325 L ,612.57000 H ,0.00000 D,0.20000 D,1.20000 D,,1.18700 S,8.91000 S,0.00000 D
250,MH560297/2015-16/45529759,6.63000 SlAc,0.16000 N   ,,0.42000 L ,,0.00000 VL,7.45606 L ,528.08000 H ,0.00000 D,0.20000 D,0.97000 D,,1.05000 S,7.70000 S,0.00000 D
251,MH560297/2015-16/45529763,7.22000 MAl ,0.25000 N   ,,0.48000 L ,,0.00000 VL,15.35072 M ,591.45000 H ,0.00000 D,0.18000 D,0.86000 D,,1.34000 S,7.01000 S,0.00000 D
252,MH560297/2015-16/45529767,7.26000 MAl ,0.26000 N   ,,0.30000 L ,,0.00000 VL,10.74550 M ,570.33000 H ,0.00000 D,0.17000 D,0.67000 D,,1.16000 S,6.33000 S,0.00000 D
